Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3
1649289023.8438387,[],0,0.8202455639839172,0.7719958424568176,0.7719958424568176,0.8202455639839172
1649289023.9936857,[],0,0.35089629888534546,0.38279595971107483,0.35089629888534546,0.35089629888534546
1649289024.1434832,[],0,0.5408743619918823,0.5090582370758057,0.5090582370758057,0.5090582370758057
1649289024.2437599,[],0,0.7626555562019348,0.7626555562019348,0.7626555562019348,0.8103215098381042
1649289024.3941536,[],0,0.3823872208595276,0.35052162408828735,0.35052162408828735,0.35052162408828735
1649289024.5440586,[],0,0.5088512897491455,0.5088512897491455,0.5088512897491455,0.5088512897491455
1649289024.694651,[],0,0.5732296705245972,0.5413835644721985,0.5413835644721985,0.5413835644721985
1649289024.8018682,[],0,0.7603769302368164,0.7603769302368164,0.7603769302368164,0.7603769302368164
1649289024.9441001,[],0,0.382860004901886,0.31904998421669006,0.35095497965812683,0.382860004901886
1649289025.0949624,[],0,0.5069873332977295,0.5069873332977295,0.5069873332977295,0.5069873332977295
1649289025.1938696,[],0,0.8175842761993408,0.8175842761993408,0.7694910764694214,0.8175842761993408
1649289025.3438692,[],0,0.3814076781272888,0.3496237099170685,0.3814076781272888,0.3814076781272888
1649289025.4954545,[],0,0.5099242925643921,0.478054016828537,0.478054016828537,0.478054016828537
1649289025.6452513,[],0,0.536470353603363,0.536470353603363,0.536470353603363,0.536470353603363
1649289025.7438776,[],0,0.7735819816589355,0.7735819816589355,0.7735819816589355,0.7735819816589355
1649289025.8935792,[],0,0.3821251690387726,0.3821251690387726,0.3821251690387726,0.3821251690387726
1649289026.0437636,[],0,0.5408881306648254,0.5090711712837219,0.5408881306648254,0.5090711712837219
1649289026.1450915,[],0,0.7586862444877625,0.7586862444877625,0.7586862444877625,0.7586862444877625
1649289026.2945082,[],0,0.35058969259262085,0.35058969259262085,0.35058969259262085,0.35058969259262085
1649289026.4439847,[],0,0.5426244735717773,0.5107053518295288,0.5107053518295288,0.5426244735717773
1649289026.5437422,[],0,0.8116990923881531,0.8116990923881531,0.8116990923881531,0.6684580445289612
1649289026.6937032,[],0,0.3501850664615631,0.31835004687309265,0.3820200562477112,0.3501850664615631
1649289026.8443453,[],0,0.5090242624282837,0.5408383011817932,0.5090242624282837,0.5090242624282837
1649289026.993892,[],0,0.5409353971481323,0.5409353971481323,0.5091156363487244,0.4772959351539612
1649289027.0937805,[],0,0.812347948551178,0.812347948551178,0.812347948551178,0.8601331114768982
1649289027.243767,[],0,0.35020843148231506,0.35020843148231506,0.38204556703567505,0.2865341901779175
1649289027.3939574,[],0,0.5084991455078125,0.5084991455078125,0.5084991455078125,0.5084991455078125
1649289027.49382,[],0,0.7648621201515198,0.8126659989356995,0.8126659989356995,0.7648621201515198
1649289027.6439452,[],0,0.38194355368614197,0.35011494159698486,0.35011494159698486,0.31828629970550537
1649289027.8039665,[],0,0.5091569423675537,0.5409792065620422,0.5409792065620422,0.5409792065620422
1649289027.9441023,[],0,0.5412243604660034,0.5412243604660034,0.5093876123428345,0.5412243604660034
1649289028.0445762,[],0,0.7637444734573364,0.7637444734573364,0.7160104513168335,0.7160104513168335
1649289028.1943853,[],0,0.3502691388130188,0.3821117877960205,0.3502691388130188,0.3821117877960205
1649289028.3439333,[],0,0.540716290473938,0.5089094638824463,0.5089094638824463,0.5089094638824463
1649289028.446539,[],0,0.8102713823318481,0.8579344153404236,0.8102713823318481,0.8102713823318481
1649289028.594513,[],0,0.350667268037796,0.31878843903541565,0.31878843903541565,0.350667268037796
1649289028.744165,[],0,0.5408666133880615,0.5726823210716248,0.5408666133880615,0.5408666133880615
1649289028.8990564,[],0,0.508526623249054,0.5403095483779907,0.4767436981201172,0.5403095483779907
1649289028.9944806,[],0,0.8614075183868408,0.7656955718994141,0.7656955718994141,0.8135515451431274
1649289029.1439548,[],0,0.3500381410121918,0.3500381410121918,0.3500381410121918,0.3182165026664734
1649289029.297351,[],0,0.5401474833488464,0.5401474833488464,0.5401474833488464,0.5401474833488464
1649289029.394106,[],0,0.813308596611023,0.813308596611023,0.7654669284820557,0.813308596611023
1649289029.5442162,[],0,0.3499358296394348,0.3181234896183014,0.3499358296394348,0.3499358296394348
1649289029.6946545,[],0,0.5411409139633179,0.5411409139633179,0.4774772524833679,0.5093090534210205
1649289029.795706,[],0,0.8105878233909607,0.8105878233909607,0.8105878233909607,0.8105878233909607
1649289029.944324,[],0,0.35016167163848877,0.35016167163848877,0.3819945752620697,0.35016167163848877
1649289030.0951962,[],0,0.5732597708702087,0.5414119958877563,0.5414119958877563,0.5414119958877563
1649289030.2445264,[],0,0.5403412580490112,0.5085564851760864,0.5403412580490112,0.5403412580490112
1649289030.3455462,[],0,0.8126019835472107,0.8126019835472107,0.8126019835472107,0.8126019835472107
1649289030.494483,[],0,0.38190045952796936,0.3500754237174988,0.38190045952796936,0.3182503879070282
1649289030.6451073,[],0,0.5413396954536438,0.5413396954536438,0.5094961524009705,0.5731831789016724
1649289030.7455764,[],0,0.8085759282112122,0.8085759282112122,0.8561391830444336,0.8085759282112122
1649289030.8970063,[],0,0.38278377056121826,0.3508851230144501,0.3189864754676819,0.3508851230144501
1649289031.0447888,[],0,0.5405969619750977,0.5405969619750977,0.5723967552185059,0.5723967552185059
1649289031.1981921,[],0,0.53614342212677,0.53614342212677,0.5046055316925049,0.53614342212677
1649289031.2945569,[],0,0.8234677314758301,0.7750284075737,0.8719069957733154,0.8234677314758301
1649289031.4455702,[],0,0.381128191947937,0.3176068365573883,0.3176068365573883,0.34936752915382385
1649289031.594696,[],0,0.5421854257583618,0.5421854257583618,0.5421854257583618,0.5421854257583618
1649289031.6954787,[],0,0.8111053705215454,0.8111053705215454,0.8111053705215454,0.8111053705215454
1649289031.84621,[],0,0.3818828761577606,0.31823572516441345,0.35005930066108704,0.35005930066108704
1649289031.9945045,[],0,0.5412854552268982,0.5094451308250427,0.5094451308250427,0.5094451308250427
1649289032.0944695,[],0,0.8122103214263916,0.8122103214263916,0.8122103214263916,0.8122103214263916
1649289032.2445652,[],0,0.3500615060329437,0.3182377517223358,0.3500615060329437,0.3500615060329437
1649289032.396215,[],0,0.5403704047203064,0.5403704047203064,0.5085839033126831,0.5403704047203064
1649289032.545392,[],0,0.5412639379501343,0.5094248652458191,0.5412639379501343,0.5094248652458191
1649289032.6451316,[],0,0.860451340675354,0.7648456692695618,0.7648456692695618,0.860451340675354
1649289032.8120642,[],0,0.34376490116119385,0.34376490116119385,0.34376490116119385,0.34376490116119385
1649289032.946008,[],0,0.5505672693252563,0.5181809663772583,0.5181809663772583,0.5181809663772583
1649289033.0453436,[],0,0.8116990923881531,0.8116990923881531,0.8116990923881531,0.8116990923881531
1649289033.1950893,[],0,0.38199758529663086,0.3501644730567932,0.3501644730567932,0.38199758529663086
1649289033.3445613,[],0,0.541483461856842,0.4777795374393463,0.5096315145492554,0.541483461856842
1649289033.4963987,[],0,0.5057022571563721,0.5373086333274841,0.5057022571563721,0.5057022571563721
1649289033.5947316,[],0,0.8686711192131042,0.7721521258354187,0.7721521258354187,0.8204116225242615
1649289033.7449841,[],0,0.34989359974861145,0.34989359974861145,0.34989359974861145,0.38170209527015686
1649289033.8962219,[],0,0.5394071936607361,0.5076773762702942,0.5076773762702942,0.5394071936607361
1649289033.9949567,[],0,0.8164665699005127,0.7684391140937805,0.7684391140937805,0.7684391140937805
1649289034.1449432,[],0,0.3498702645301819,0.3180638551712036,0.3180638551712036,0.3498702645301819
1649289034.2954142,[],0,0.5730801820755005,0.5730801820755005,0.5730801820755005,0.5730801820755005
1649289034.3951576,[],0,0.8115694522857666,0.7160906791687012,0.7160906791687012,0.7638300657272339
1649289034.5452495,[],0,0.34983524680137634,0.31803205609321594,0.34983524680137634,0.34983524680137634
1649289034.6955662,[],0,0.54103684425354,0.54103684425354,0.5092111229896545,0.54103684425354
1649289034.8457577,[],0,0.5409895777702332,0.5091666579246521,0.5091666579246521,0.5091666579246521
1649289034.9448323,[],0,0.8113895654678345,0.763660728931427,0.763660728931427,0.8591183423995972
1649289035.0951781,[],0,0.3502691388130188,0.3184264898300171,0.3502691388130188,0.3184264898300171
1649289035.2451334,[],0,0.5404133200645447,0.5086243152618408,0.5086243152618408,0.5404133200645447
1649289035.3450155,[],0,0.8611934781074524,0.8133494257926941,0.765505313873291,0.8133494257926941
1649289035.4954808,[],0,0.35026970505714417,0.3184269964694977,0.35026970505714417,0.38211241364479065
1649289035.644915,[],0,0.540467381477356,0.5086751580238342,0.5086751580238342,0.540467381477356
1649289035.7992208,[],0,0.5405858159065247,0.5087866187095642,0.5087866187095642,0.5087866187095642
1649289035.8956351,[],0,0.8108716011047363,0.7631732821464539,0.7631732821464539,0.7631732821464539
1649289036.0455678,[],0,0.35065945982933044,0.35065945982933044,0.35065945982933044,0.3825375735759735
1649289036.1951773,[],0,0.5729007720947266,0.5092451572418213,0.5092451572418213,0.5410729646682739
1649289036.2953444,[],0,0.8104256987571716,0.7627536058425903,0.7627536058425903,0.7627536058425903
1649289036.4452565,[],0,0.35046306252479553,0.3186028003692627,0.35046306252479553,0.35046306252479553
1649289036.5949528,[],0,0.5412536263465881,0.5412536263465881,0.5094151496887207,0.5412536263465881
1649289036.6951904,[],0,0.8108716011047363,0.7154749631881714,0.8108716011047363,0.8108716011047363
1649289036.8446667,[],0,0.3505684733390808,0.3824383616447449,0.31869861483573914,0.3824383616447449
1649289036.9950545,[],0,0.540463924407959,0.47687992453575134,0.540463924407959,0.5086719393730164
1649289037.1485298,[],0,0.5705078840255737,0.5071181058883667,0.5071181058883667,0.5071181058883667
1649289037.244933,[],0,0.7692508697509766,0.8173290491104126,0.7692508697509766,0.8173290491104126
1649289037.3963442,[],0,0.34990525245666504,0.31809568405151367,0.34990525245666504,0.3817148506641388
1649289037.5451505,[],0,0.5725613236427307,0.5407523512840271,0.5407523512840271,0.5089434385299683
1649289037.6450853,[],0,0.7644168734550476,0.7166407704353333,0.7644168734550476,0.7644168734550476
1649289037.8090653,[],0,0.37670522928237915,0.37670522928237915,0.34531310200691223,0.37670522928237915
1649289037.9455967,[],0,0.5163288712501526,0.5163288712501526,0.5163288712501526,0.5163288712501526
1649289038.0961967,[],0,0.5727778673171997,0.5409568548202515,0.509135901927948,0.5727778673171997
1649289038.1961591,[],0,0.7631732821464539,0.7154749631881714,0.8108716011047363,0.7154749631881714
1649289038.3459709,[],0,0.41401830315589905,0.38217073678970337,0.3503231704235077,0.3503231704235077
1649289038.4986517,[],0,0.5093463063240051,0.5093463063240051,0.4775121808052063,0.5730146169662476
1649289038.598962,[],0,0.856994092464447,0.7617725133895874,0.8093833327293396,0.7617725133895874
1649289038.7454917,[],0,0.3503582775592804,0.3503582775592804,0.38220903277397156,0.3503582775592804
1649289038.8949711,[],0,0.5420594215393066,0.4782876968383789,0.4782876968383789,0.5101735591888428
1649289039.047435,[],0,0.5385802984237671,0.5385802984237671,0.5068991184234619,0.5702614784240723
1649289039.1455042,[],0,0.7692287564277649,0.7692287564277649,0.8173055052757263,0.7692287564277649
1649289039.2963715,[],0,0.3817354440689087,0.31811287999153137,0.3499241769313812,0.3499241769313812
1649289039.4472072,[],0,0.5084443092346191,0.5084443092346191,0.5084443092346191,0.5084443092346191
1649289039.5460017,[],0,0.861333429813385,0.8134815692901611,0.7177778482437134,0.8134815692901611
1649289039.696541,[],0,0.34997254610061646,0.3181568384170532,0.34997254610061646,0.3817882239818573
1649289039.845113,[],0,0.5418057441711426,0.5099348425865173,0.5418057441711426,0.5099348425865173
1649289039.9454253,[],0,0.811244547367096,0.811244547367096,0.811244547367096,0.7635242938995361
1649289040.096657,[],0,0.3496769666671753,0.31788817048072815,0.31788817048072815,0.3496769666671753
1649289040.2453754,[],0,0.5409500002861023,0.5091294050216675,0.5091294050216675,0.5727705955505371
1649289040.3961155,[],0,0.5413104295730591,0.5094686150550842,0.5094686150550842,0.5094686150550842
1649289040.4966612,[],0,0.8111305236816406,0.7634169459342957,0.8111305236816406,0.7634169459342957
1649289040.6454968,[],0,0.3499775528907776,0.3499775528907776,0.3499775528907776,0.3499775528907776
1649289040.8054476,[],0,0.5408245325088501,0.5090113282203674,0.47719812393188477,0.5408245325088501
1649289040.8967588,[],0,0.8117048740386963,0.7639575600624084,0.7639575600624084,0.8117048740386963
1649289041.047319,[],0,0.3822704553604126,0.3185586929321289,0.35041457414627075,0.35041457414627075
1649289041.1971257,[],0,0.5406510233879089,0.5406510233879089,0.5088480114936829,0.5406510233879089
1649289041.3464646,[],0,0.5092103481292725,0.5092103481292725,0.5410359501838684,0.5092103481292725
1649289041.4463456,[],0,0.8125282526016235,0.7647324800491333,0.7169367074966431,0.8125282526016235
1649289041.5980594,[],0,0.3499564230442047,0.31814220547676086,0.38177064061164856,0.3499564230442047
1649289041.7468202,[],0,0.5728625059127808,0.5092111229896545,0.5092111229896545,0.54103684425354
1649289041.8457208,[],0,0.8132988810539246,0.8132988810539246,0.8132988810539246,0.8132988810539246
1649289041.997052,[],0,0.34947726130485535,0.3177066147327423,0.34947726130485535,0.3177066147327423
1649289042.1455014,[],0,0.5419144630432129,0.5419144630432129,0.5100371241569519,0.5737917423248291
1649289042.2458944,[],0,0.8108870387077332,0.715488612651825,0.763187825679779,0.763187825679779
1649289042.3955703,[],0,0.35006818175315857,0.35006818175315857,0.3818925619125366,0.35006818175315857
1649289042.5456634,[],0,0.5412785410881042,0.5094386339187622,0.5094386339187622,0.5412785410881042
1649289042.6977468,[],0,0.5086348056793213,0.5404244661331177,0.5404244661331177,0.5086348056793213
1649289042.7971706,[],0,0.8561310768127441,0.7610054016113281,0.7610054016113281,0.8085682392120361
1649289042.9462898,[],0,0.31936392188072205,0.35130032896995544,0.35130032896995544,0.35130032896995544
1649289043.0970674,[],0,0.5724877119064331,0.477073073387146,0.5406827926635742,0.5088779330253601
1649289043.1965346,[],0,0.7640814185142517,0.8118365406990051,0.7640814185142517,0.8118365406990051
1649289043.3458493,[],0,0.35050323605537415,0.35050323605537415,0.35050323605537415,0.35050323605537415
1649289043.4972458,[],0,0.5718791484832764,0.5401080846786499,0.5083370208740234,0.5083370208740234
1649289043.6462145,[],0,0.5093738436698914,0.47753798961639404,0.5412096977233887,0.5093738436698914
1649289043.7458825,[],0,0.8129745721817017,0.8129745721817017,0.7651525139808655,0.8129745721817017
1649289043.8965619,[],0,0.34994474053382874,0.34994474053382874,0.31813156604766846,0.34994474053382874
1649289044.04689,[],0,0.5413861870765686,0.5095399022102356,0.5413861870765686,0.5413861870765686
1649289044.1466072,[],0,0.8115036487579346,0.7637681365013123,0.7637681365013123,0.7637681365013123
1649289044.3001683,[],0,0.3495144248008728,0.3495144248008728,0.38128846883773804,0.3495144248008728
1649289044.447255,[],0,0.5413827300071716,0.5413827300071716,0.4776906371116638,0.5095366835594177
1649289044.5462117,[],0,0.7640960216522217,0.7640960216522217,0.7640960216522217,0.8118520379066467
1649289044.697794,[],0,0.3496747612953186,0.3496747612953186,0.3814633786678314,0.3178861439228058
1649289044.8476787,[],0,0.5415566563606262,0.5097004175186157,0.5097004175186157,0.5097004175186157
1649289044.9995303,[],0,0.5414119958877563,0.5414119958877563,0.509564220905304,0.5414119958877563
1649289045.097114,[],0,0.7630279064178467,0.7630279064178467,0.8107171058654785,0.8107171058654785
1649289045.2472694,[],0,0.318284273147583,0.318284273147583,0.318284273147583,0.318284273147583
1649289045.3963976,[],0,0.540438175201416,0.540438175201416,0.540438175201416,0.5086476802825928
1649289045.4968824,[],0,0.8135301470756531,0.76567542552948,0.8135301470756531,0.76567542552948
1649289045.6455088,[],0,0.3502947688102722,0.3502947688102722,0.31844979524612427,0.38213974237442017
1649289045.7983143,[],0,0.5089426040649414,0.5089426040649414,0.5089426040649414,0.47713369131088257
1649289045.946425,[],0,0.5406690835952759,0.5088649988174438,0.5406690835952759,0.5088649988174438
1649289046.0461032,[],0,0.7641816735267639,0.811942994594574,0.7641816735267639,0.7641816735267639
1649289046.1996422,[],0,0.3508705794811249,0.3508705794811249,0.3508705794811249,0.382767915725708
1649289046.3460016,[],0,0.5413861870765686,0.5095399022102356,0.5095399022102356,0.5095399022102356
1649289046.4464295,[],0,0.7632641792297363,0.7632641792297363,0.7632641792297363,0.7632641792297363
1649289046.5975647,[],0,0.3500058948993683,0.3500058948993683,0.3500058948993683,0.3181871771812439
1649289046.7454383,[],0,0.5415127277374268,0.5415127277374268,0.5415127277374268,0.5733664631843567
1649289046.8966534,[],0,0.5408099293708801,0.5089975595474243,0.4771852493286133,0.5089975595474243
1649289046.9969378,[],0,0.765474259853363,0.765474259853363,0.8133164048194885,0.765474259853363
1649289047.1457396,[],0,0.34984469413757324,0.34984469413757324,0.3180406391620636,0.34984469413757324
1649289047.2967265,[],0,0.5383128523826599,0.5383128523826599,0.5383128523826599,0.5066474080085754
1649289047.399074,[],0,0.7671034932136536,0.7671034932136536,0.8150474429130554,0.8150474429130554
1649289047.5456765,[],0,0.38278132677078247,0.38278132677078247,0.3189844489097595,0.350882887840271
1649289047.6985602,[],0,0.5404167175292969,0.47683829069137573,0.5404167175292969,0.5086275339126587
1649289047.802661,[],0,0.7622292041778564,0.8098685145378113,0.7622292041778564,0.7622292041778564
